Datum,Prometni_dogodki
2022-01-01 06:00:00,"LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Bistrica ob Sotli | SMER: vstop | TIP: čakanje
"
2022-01-10 05:30:00,"LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Babno polje | SMER: - | TIP: zapora
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 06:00:00,"LOKACIJA: štajerska avtocesta, med priključkoma Blagovica in Trojane | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: ljubljanska severna obvoznica, pred priključkom Savlje | SMER: proti Kosezam | TIP: pokvarjeno vozilo
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 06:30:00,"LOKACIJA: ljubljanska severna obvoznica, pred priključkom Savlje | SMER: proti Kosezam | TIP: prometna nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 07:00:00,"LOKACIJA: ljubljanska severna obvoznica, pred priključkom Savlje | SMER: proti Kosezam | TIP: prometna nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 08:00:00,"LOKACIJA: ljubljanska severna obvoznica, med priključkoma Nove Jarše in Tomačevo | SMER: proti Kosezam | TIP: prometna nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 08:30:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Šmarje Sap in Grosuplje - zahod | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 09:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Šmarje Sap in Grosuplje - zahod | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 09:30:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-zahod in Grosuplje-vzhod | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: dolenjska avtocesta, med Višnjo Goro in Ivančno Gorico | SMER: proti Obrežju | TIP: vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Petišovci | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 10:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Grosuplje-zahod in Grosuplje-vzhod | SMER: proti Obrežju | TIP: pokvarjeno vozilo
LOKACIJA: dolenjska avtocesta, med Višnjo Goro in Ivančno Gorico | SMER: proti Obrežju | TIP: vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Petišovci | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 10:30:00,"LOKACIJA: primorska avtocesta, med Uncem in Logatcem | SMER: proti Ljubljani | TIP: delo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 11:00:00,"LOKACIJA: hitra cesta skozi Maribor, priključek Maribor-vzhod | SMER: - | TIP: oviran promet
LOKACIJA: primorska avtocesta, med Uncem in Logatcem | SMER: proti Ljubljani | TIP: delo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 11:30:00,"LOKACIJA: vipavska hitra cesta, med predoroma Podnanos in Barnica | SMER: proti Razdrtemu | TIP: zaprt vozni pas
LOKACIJA: primorska avtocesta, med priključkom Unec in počivališčem Ravbarkomanda | SMER: proti Kopru | TIP: prometna nesreča
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 12:00:00,"LOKACIJA: vipavska hitra cesta, med predoroma Podnanos in Barnica | SMER: proti Razdrtemu | TIP: zaprt vozni pas
LOKACIJA: primorska avtocesta, med priključkom Unec in počivališčem Ravbarkomanda | SMER: proti Kopru | TIP: prometna nesreča
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 12:30:00,"LOKACIJA: primorska avtocesta, med priključkom Unec in počivališčem Ravbarkomanda | SMER: proti Kopru | TIP: nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 13:00:00,"LOKACIJA: primorska avtocesta, med priključkom Unec in počivališčem Ravbarkomanda | SMER: proti Kopru | TIP: prometna nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 13:00:00,"LOKACIJA: primorska avtocesta, med priključkom Unec in počivališčem Ravbarkomanda | SMER: proti Kopru | TIP: zastoj
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 14:00:00,"LOKACIJA: dolenjska avtocesta, med Grosupljim in priključkom Šmarje Sap | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 14:30:00,"LOKACIJA: dolenjska avtocesta, med Brežicami in Drnovim | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: dolenjska avtocesta, med Grosupljim in priključkom Šmarje Sap | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: primorska avtocesta, pred priključkom Logatec | SMER: proti Kopru | TIP: zastoj
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
"
2022-01-10 15:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Razdrto in Postojna | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 15:30:00,"LOKACIJA: južna ljubljanska obvoznica, razcep Malence | SMER: iz smeri Rudnika proti Dolenjski | TIP: pokvarjeno vozilo
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 16:30:00,"LOKACIJA: vipavska hitra cesta, med priključkom Vipava in razcepom Nanos | SMER: proti primorski avtocesti | TIP: oviran promet
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 17:00:00,"LOKACIJA: severna ljubljanska obvoznica, med Bežigradom in Šiško | SMER: proti Kranju | TIP: zastoj
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 17:30:00,"LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: zapora ceste
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 18:00:00,"LOKACIJA: gorenjska avtocesta, med priključkoma Naklo in Kranj-zahod | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: glavna cesta Litija-Zagorje, Spodnji Log | SMER: - | TIP: prometna nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 18:30:00,"LOKACIJA: glavna cesta Litija-Zagorje, Spodnji Log | SMER: - | TIP: prometna nesreča
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-10 20:00:00,"LOKACIJA: primorska avtocesta, med priključkom Senožeče in razcepom Nanos | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Slovenska vas | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 05:30:00,"LOKACIJA: štajerska avtocesta, pred priključkom Celje-zahod | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: gorenjska avtocesta, med priključkoma Lesce in Jesenice-vzhod | SMER: - | TIP: oviran promet
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 06:00:00,"LOKACIJA: dolenjska avtocesta, med priključkoma Višnja Gora in Grosuplje-vzhod | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: gorenjska avtocesta, med priključkoma Lesce in Jesenice-vzhod | SMER: - | TIP: oviran promet
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 06:30:00,"LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: gorenjska avtocesta, med priključkoma Lesce in Jesenice-vzhod | SMER: - | TIP: oviran promet
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 07:00:00,"LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: gorenjska avtocesta, med priključkoma Lesce in Jesenice-vzhod | SMER: - | TIP: oviran promet
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 08:00:00,"LOKACIJA: primorska avtocesta, uvoz Kastelec | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: primorska avtocesta, med Kastelcem in Kozino | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: dolenjska avtocesta, med Grosupljim in Višnjo Goro | SMER: proti Hrvaški | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 08:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: dolenjska avtocesta, med Grosupljim in Višnjo Goro | SMER: proti Hrvaški | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 09:00:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: regionalna cesta med Vipavo in Ajdovščino | SMER: - | TIP: prepoved prometa
LOKACIJA: vipavska hitra cesta, med Selom in Nanosom | SMER: - | TIP: prepoved prometa
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 09:30:00,"LOKACIJA: gorenjska avtocesta, med počivališčem Radovljica in priključkom Lesce | SMER: proti Karavankam | TIP: oviran promet
LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 10:00:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 10:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Ajdovščino in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 11:00:00,"LOKACIJA: štajerska avtocesta, med priključkoma Domžale in Šentjakob | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Razdrto-Vipava-Ajdovščina | SMER: - | TIP: prepoved prometa
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 11:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta Razdrto-Vipava-Ajdovščina | SMER: - | TIP: prepoved prometa
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-11 12:00:00,"LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta Razdrto-Vipava-Ajdovščina | SMER: - | TIP: prepoved prometa
"
2022-01-11 12:30:00,"LOKACIJA: štajerska avtocesta, med Trojanami in Vranskim | SMER: proti Mariboru | TIP: delo
LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Razdrtim in Vipavo | SMER: - | TIP: prepoved prometa
"
2022-01-11 13:00:00,"LOKACIJA: štajerska avtocesta, med Trojanami in Vranskim | SMER: proti Mariboru | TIP: delo
LOKACIJA: primorska avtocesta, med priključkoma Kastelec in Kozina | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Razdrtim in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
"
2022-01-11 13:00:00,"LOKACIJA: štajerska avtocesta, med Trojanami in Vranskim | SMER: proti Mariboru | TIP: delo
LOKACIJA: vipavska hitra cesta, med Nanosom in priključkom Selo | SMER: - | TIP: prepoved prometa
LOKACIJA: regionalna cesta med Razdrtim in Vipavo | SMER: - | TIP: prepoved prometa
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
